Parameter1,Parameter2,Parameter3,Quality_label
17.96217649,8.65053754,3.756975634,Pass
20.0488296,10.51338213,3.756975634,Pass
20.0488296,8.65053754,3.756975634,Good
20.0488296,10.51338213,3.756975634,Pass
11.57280667,18.87298153,3.756975634,Pass
7.456215243,10.51338213,3.756975634,Pass
7.456215243,8.65053754,3.756975634,Pass
9.289205427,15.52891668,3.756975634,Good
9.289205427,15.52891668,3.756975634,Pass
9.289205427,15.52891668,3.756975634,Pass
9.289205427,15.52891668,3.756975634,Good
8.322398398,15.52891668,3.756975634,Pass
11.57280667,15.52891668,3.756975634,Pass
7.456215243,8.65053754,3.756975634,Pass
9.289205427,15.52891668,3.756975634,Pass
12.91721128,22.93717192,3.756975634,Pass
12.91721128,22.93717192,3.756975634,Fail
11.57280667,12.77737982,3.756975634,Pass
12.91721128,27.87656284,3.756975634,Pass
7.456215243,10.51338213,3.756975634,Good
12.91721128,22.93717192,3.756975634,Pass
7.456215243,12.77737982,3.756975634,Pass
7.456215243,10.51338213,3.756975634,Pass
7.456215243,10.51338213,3.756975634,Pass
14.41779441,22.93717192,3.756975634,Pass
16.09269921,22.93717192,3.756975634,Pass
16.09269921,22.93717192,3.756975634,Pass
4.803946644,3.965022677,0.073077532,Fail
0.001132696,0.002913195,37.40705398,Fail
0.00219025,0.002397012,37.40705398,Fail
0.001962292,0.001622824,37.40705398,Pass
0.00126428,0.002397012,37.40705398,Fail
0.001132696,0.002913195,37.40705398,Pass
0.001962292,0.001622824,37.40705398,Good
0.001962292,0.001622824,37.40705398,Good
0.001962292,0.00197229,37.40705398,Good
0.00219025,0.00197229,37.40705398,Good
0.827784194,0.685411649,0.073077532,Good
0.741629616,0.464037172,0.073077532,Good
7.456215243,5.856584117,0.377331664,Pass
1.600654212,1.81739051,0.140915779,Excellent
1.600654212,1.495370817,0.140915779,Excellent
1.434060443,1.81739051,0.140915779,Good
1.434060443,1.81739051,0.140915779,Good
0.923947288,1.81739051,0.140915779,Good
1.284805512,1.230409133,0.727610573,Pass
0.042579971,0.044684871,193.1491865,Pass
4.803946644,4.818868004,0.523975675,Fail
6.680183174,10.51338213,0.140915779,Excellent
7.456215243,10.51338213,0.140915779,Fail
8.322398398,10.51338213,0.140915779,Pass
8.322398398,8.65053754,0.140915779,Pass
9.289205427,8.65053754,0.140915779,Pass
7.456215243,10.51338213,0.140915779,Excellent
7.456215243,10.51338213,0.140915779,Excellent
7.456215243,10.51338213,0.140915779,Pass
7.456215243,10.51338213,0.140915779,Pass
7.456215243,10.51338213,0.140915779,Pass
9.289205427,8.65053754,0.140915779,Good
7.456215243,8.65053754,0.140915779,Excellent
2.772987095,2.684398366,0.377331664,Pass
2.772987095,2.684398366,0.377331664,Pass
5.362017666,3.965022677,0.052625471,Good
5.362017666,3.965022677,0.052625471,Excellent
5.362017666,3.965022677,0.052625471,Fail
0.664441881,0.685411649,0.002740975,Good
0.664441881,0.685411649,0.002740975,Good
0.664441881,0.685411649,0.002740975,Pass
0.664441881,0.685411649,0.002740975,Pass
0.595287734,0.685411649,0.002740975,Good
0.664441881,0.833011192,0.002740975,Good
0.664441881,0.685411649,0.002740975,Good
0.664441881,0.685411649,0.002740975,Fail
0.664441881,0.685411649,0.002740975,Good
0.664441881,0.833011192,0.002740975,Excellent
0.595287734,0.563964967,0.002740975,Good
0.664441881,0.833011192,0.002740975,Good
0.019728538,0.013866421,1.403055182,Fail
7.456215243,4.818868004,10.06009321,Excellent
7.456215243,5.856584117,10.06009321,Pass
8.322398398,5.856584117,10.06009321,Pass
7.456215243,5.856584117,10.06009321,Pass
9.289205427,10.51338213,517.1976103,Fail
0.53333105,0.563964967,268.2135774,Good
1.434060443,0.314162296,0.019653159,Good
1.434060443,0.381815379,0.019653159,Good
1.600654212,0.381815379,0.019653159,Good
1.434060443,0.212694055,0.019653159,Pass
1.600654212,0.464037172,0.019653159,Pass
1.600654212,0.464037172,0.019653159,Pass
0.923947288,0.175007232,13.96979008,Pass
0.923947288,0.212694055,13.96979008,Pass
5.984919397,0.14399806,268.2135774,Good
5.984919397,0.14399806,268.2135774,Good
0.53333105,0.00938784,19.39892909,Good
0.53333105,0.00938784,19.39892909,Fail
12.91721128,8.65053754,10.06009321,Pass
12.91721128,8.65053754,10.06009321,Pass
14.41779441,10.51338213,10.06009321,Pass
16.09269921,10.51338213,10.06009321,Pass
9.289205427,10.51338213,10.06009321,Excellent
7.456215243,10.51338213,10.06009321,Pass
9.289205427,12.77737982,10.06009321,Pass
16.09269921,10.51338213,10.06009321,Pass
6.680183174,10.51338213,10.06009321,Excellent
14.41779441,10.51338213,10.06009321,Good
9.289205427,12.77737982,10.06009321,Pass
12.91721128,12.77737982,10.06009321,Pass
0.001132696,0.000340939,19.39892909,Good
0.000524811,0.001098684,1.010384969,Pass
0.000729782,0.001335279,1.010384969,Pass
3.45468122,3.965022677,0.052625471,Pass
3.45468122,3.965022677,0.052625471,Pass
3.45468122,3.965022677,0.052625471,Pass
3.85600905,3.965022677,0.052625471,Pass
3.85600905,3.965022677,0.052625471,Excellent
3.85600905,3.965022677,0.052625471,Excellent
3.85600905,3.965022677,0.052625471,Pass
3.85600905,3.965022677,0.052625471,Good
3.095123009,2.684398366,0.052625471,Good
3.45468122,3.262468451,0.052625471,Pass
3.85600905,3.965022677,0.052625471,Pass
2.772987095,2.208755332,0.052625471,Good
3.85600905,3.965022677,0.052625471,Pass
3.85600905,3.965022677,0.052625471,Fail
3.45468122,3.262468451,0.052625471,Pass
2.772987095,2.208755332,0.052625471,Excellent
3.45468122,3.262468451,0.052625471,Pass
2.772987095,2.208755332,0.052625471,Pass
2.772987095,2.208755332,0.052625471,Excellent
2.772987095,2.208755332,0.052625471,Excellent
3.095123009,2.684398366,0.052625471,Excellent
2.772987095,1.81739051,0.052625471,Pass
3.85600905,3.965022677,0.052625471,Pass
0.000156665,0.000414358,372.4505622,Pass
0.00024316,0.000414358,372.4505622,Good
0.00014036,0.000414358,372.4505622,Excellent
4.803946644,0.381815379,0.010191934,Fail
4.803946644,0.175007232,0.010191934,Fail
5.362017666,0.212694055,0.010191934,Fail
0.08233524,0.054307507,26.93801751,Pass
9.99E-07,9.81E-07,19.39892909,Fail
0.059210068,0.066002323,37.40705398,Pass
9.289205427,5.856584117,10.06009321,Good
0.08233524,0.054307507,19.39892909,Fail
0.000909187,0.002397012,0.523975675,Fail
0.000729782,0.002397012,0.523975675,Fail
4.303958845,1.012395465,0.195680478,Fail
3.095123009,3.965022677,0.195680478,Pass
3.095123009,3.262468451,0.195680478,Pass
3.45468122,3.262468451,0.195680478,Pass
3.45468122,2.684398366,0.195680478,Pass
3.85600905,2.208755332,0.195680478,Pass
3.85600905,1.81739051,0.195680478,Pass
6.680183174,4.818868004,1.010384969,Pass
6.680183174,4.818868004,1.010384969,Excellent
9.289205427,5.856584117,1.010384969,Pass
10.36832573,7.117766557,1.010384969,Good
9.289205427,5.856584117,1.010384969,Pass
6.680183174,4.818868004,1.010384969,Pass
11.57280667,7.117766557,1.010384969,Pass
10.36832573,7.117766557,1.010384969,Good
8.322398398,4.818868004,1.010384969,Pass
10.36832573,7.117766557,1.010384969,Good
9.289205427,5.856584117,1.010384969,Pass
1.994149218,0.258496524,1.948330493,Pass
27.87913023,7.117766557,0.727610573,Pass
27.87913023,7.117766557,0.727610573,Pass
0.221389157,0.14399806,72.13221311,Good
0.221389157,0.14399806,72.13221311,Pass
0.221389157,0.14399806,72.13221311,Good
6.680183174,3.262468451,0.019653159,Good
6.680183174,3.262468451,0.019653159,Fail
8.322398398,4.818868004,0.019653159,Fail
8.322398398,4.818868004,0.019653159,Fail
9.289205427,5.856584117,0.019653159,Fail
6.680183174,3.262468451,0.019653159,Fail
8.322398398,3.965022677,0.019653159,Good
6.680183174,3.262468451,0.019653159,Fail
0.091900066,0.044684871,268.2135774,Good
0.001132696,0.002913195,1.403055182,Fail
0.827784194,1.81739051,0.523975675,Excellent
1.284805512,2.684398366,0.523975675,Excellent
1.031281579,2.684398366,0.523975675,Pass
0.827784194,1.81739051,0.523975675,Excellent
0.827784194,1.81739051,0.523975675,Excellent
1.284805512,2.684398366,0.523975675,Pass
1.786601059,2.208755332,0.523975675,Excellent
0.923947288,1.230409133,0.523975675,Excellent
0.923947288,1.230409133,0.523975675,Good
1.994149218,5.856584117,0.523975675,Pass
0.741629616,1.81739051,0.523975675,Excellent
1.994149218,5.856584117,0.523975675,Pass
1.786601059,3.262468451,0.523975675,Excellent
2.225808096,4.818868004,0.523975675,Pass
1.284805512,1.495370817,0.523975675,Excellent
0.10257603,0.080215552,3.756975634,Fail
0.091900066,0.066002323,3.756975634,Fail
0.091900066,0.066002323,3.756975634,Fail
4.303958845,7.117766557,100.1652623,Excellent
0.091900066,0.036767251,2.70551847,Fail
1.031281579,0.314162296,100.1652623,Good
1.031281579,0.258496524,100.1652623,Good
1.031281579,0.258496524,100.1652623,Fail
0.923947288,0.212694055,100.1652623,Pass
0.923947288,0.175007232,100.1652623,Good
0.383536475,0.14399806,0.140915779,Fail
0.383536475,0.11848334,0.140915779,Fail
0.177703596,0.11848334,193.1491865,Pass
0.000377409,0.00090401,5.217065074,Excellent
0.000470189,0.001098684,5.217065074,Good
0.000470189,0.00090401,5.217065074,Fail
0.000377409,0.00090401,5.217065074,Pass
0.000377409,0.00090401,5.217065074,Excellent
0.000377409,0.00090401,5.217065074,Excellent
0.000377409,0.001098684,5.217065074,Excellent
0.000377409,0.001098684,5.217065074,Pass
0.000377409,0.001098684,5.217065074,Excellent
0.000377409,0.00090401,5.217065074,Pass
0.000377409,0.001098684,5.217065074,Excellent
0.001411151,0.002397012,268.2135774,Good
0.001411151,0.002397012,268.2135774,Excellent
0.001411151,0.002397012,268.2135774,Excellent
0.001411151,0.002397012,268.2135774,Excellent
0.00219025,0.00197229,268.2135774,Pass
0.002444689,0.002397012,268.2135774,Good
0.001575083,0.00197229,268.2135774,Excellent
0.159208463,0.006355752,3.756975634,Fail
0.159208463,0.00938784,3.756975634,Good
0.159208463,0.013866421,3.756975634,Fail
0.142638277,0.00522959,3.756975634,Good
0.159208463,0.00522959,3.756975634,Fail
0.159208463,0.00938784,3.756975634,Good
0.159208463,0.007724428,3.756975634,Good
0.159208463,0.007724428,3.756975634,Fail
1.994149218,2.684398366,0.271728615,Excellent
2.225808096,2.684398366,0.271728615,Excellent
1.600654212,1.495370817,0.271728615,Pass
1.786601059,1.495370817,0.271728615,Good
1.994149218,2.684398366,0.271728615,Good
1.994149218,2.208755332,0.271728615,Good
1.786601059,1.81739051,0.271728615,Excellent
1.600654212,1.230409133,0.271728615,Excellent
1.994149218,2.208755332,0.271728615,Good
0.000524811,0.000105799,0.101477965,Pass
3.85600905,3.262468451,372.4505622,Good
0.042579971,0.044684871,0.014152869,Pass
0.198347294,0.11848334,0.727610573,Pass
1.031281579,0.314162296,0.271728615,Pass
1.031281579,0.314162296,0.271728615,Excellent
0.221389157,0.258496524,1.403055182,Pass
0.221389157,0.258496524,1.403055182,Fail
6.680183174,4.818868004,0.073077532,Pass
7.456215243,4.818868004,0.073077532,Pass
7.456215243,4.818868004,0.073077532,Good
6.680183174,4.818868004,0.073077532,Excellent
9.289205427,5.856584117,0.073077532,Pass
8.322398398,7.117766557,0.073077532,Excellent
9.289205427,7.117766557,0.073077532,Pass
8.322398398,7.117766557,0.073077532,Pass
9.289205427,7.117766557,0.073077532,Pass
9.289205427,7.117766557,0.073077532,Pass
0.066088459,0.080215552,0.101477965,Pass
2.225808096,2.208755332,0.073077532,Good
2.225808096,2.208755332,0.073077532,Excellent
2.225808096,2.208755332,0.073077532,Pass
2.225808096,2.208755332,0.073077532,Excellent
0.000217852,1.24E-05,517.1976103,Fail
0.000195179,1.02E-05,517.1976103,Good
0.000174865,1.02E-05,517.1976103,Good
7.456215243,10.51338213,0.271728615,Pass
7.456215243,10.51338213,0.271728615,Pass
7.456215243,8.65053754,0.271728615,Pass
7.456215243,8.65053754,0.271728615,Pass
7.456215243,8.65053754,0.271728615,Pass
7.456215243,8.65053754,0.271728615,Pass
7.456215243,10.51338213,0.271728615,Pass
7.456215243,10.51338213,0.271728615,Pass
7.456215243,10.51338213,0.271728615,Excellent
8.322398398,10.51338213,0.271728615,Pass
7.456215243,10.51338213,0.271728615,Pass
9.289205427,8.65053754,0.271728615,Pass
6.680183174,10.51338213,0.271728615,Excellent
7.456215243,10.51338213,0.271728615,Pass
7.456215243,10.51338213,0.271728615,Pass
0.198347294,0.044684871,0.271728615,Fail
0.177703596,0.030252537,0.271728615,Fail
0.005276356,0.020481563,372.4505622,Good
0.005276356,0.020481563,372.4505622,Pass
0.03814831,0.020481563,0.073077532,Fail
7.456215243,8.65053754,26.93801751,Pass
5.984919397,8.65053754,1.948330493,Pass
3.85600905,10.51338213,1.948330493,Pass
4.803946644,10.51338213,1.948330493,Pass
4.803946644,10.51338213,1.948330493,Pass
4.803946644,10.51338213,1.948330493,Pass
5.362017666,8.65053754,1.948330493,Pass
5.984919397,10.51338213,1.948330493,Pass
5.984919397,8.65053754,1.948330493,Pass
5.984919397,10.51338213,1.948330493,Pass
3.85600905,10.51338213,1.948330493,Good
4.803946644,10.51338213,1.948330493,Pass
4.303958845,10.51338213,1.948330493,Pass
5.362017666,8.65053754,1.948330493,Good
12.91721128,12.77737982,0.010191934,Fail
6.680183174,12.77737982,0.010191934,Fail
0.005276356,0.016852477,1.010384969,Good
0.005276356,0.016852477,1.010384969,Good
0.000470189,0.000743831,0.007339538,Fail
0.000524811,0.001335279,0.007339538,Pass
0.000524811,0.001098684,0.007339538,Fail
0.000909187,0.00197229,0.007339538,Fail
0.000524811,0.001622824,0.007339538,Fail
0.000729782,0.002397012,0.007339538,Pass
0.022020388,0.013866421,26.93801751,Fail
0.019728538,0.00938784,26.93801751,Fail
0.017675221,0.00938784,26.93801751,Good
6.680183174,5.856584117,1.948330493,Excellent
6.680183174,5.856584117,1.948330493,Excellent
1.786601059,3.262468451,0.377331664,Pass
1.434060443,2.684398366,0.377331664,Pass
1.994149218,3.262468451,0.377331664,Fail
1.786601059,3.965022677,0.377331664,Excellent
1.786601059,3.262468451,0.377331664,Excellent
1.284805512,2.684398366,0.377331664,Pass
1.151084818,2.684398366,0.377331664,Pass
1.600654212,2.684398366,0.377331664,Fail
2.225808096,3.965022677,0.377331664,Good
1.994149218,3.262468451,0.377331664,Good
1.151084818,2.208755332,0.377331664,Fail
1.151084818,2.684398366,0.377331664,Fail
1.031281579,2.208755332,0.377331664,Pass
0.923947288,1.81739051,0.377331664,Pass
1.600654212,3.262468451,0.377331664,Pass
1.600654212,3.262468451,0.377331664,Pass
1.434060443,2.208755332,0.377331664,Pass
1.434060443,3.262468451,0.377331664,Pass
0.019728538,0.044684871,5.217065074,Good
0.000909187,0.00197229,19.39892909,Good
0.000470189,0.000743831,19.39892909,Good
0.000470189,0.000743831,19.39892909,Excellent
0.000470189,0.000743831,19.39892909,Excellent
0.000909187,0.002397012,19.39892909,Pass
0.000470189,0.000743831,19.39892909,Excellent
0.000470189,0.000743831,19.39892909,Excellent
0.000909187,0.00197229,19.39892909,Pass
0.000729782,0.00197229,19.39892909,Pass
0.000470189,0.000743831,19.39892909,Excellent
0.000909187,0.00197229,19.39892909,Good
0.000909187,0.002397012,19.39892909,Good
0.000909187,0.00197229,19.39892909,Good
0.00081456,0.002397012,19.39892909,Pass
0.00081456,0.002397012,19.39892909,Good
0.000729782,0.002397012,19.39892909,Pass
0.000377409,0.000743831,19.39892909,Pass
0.000909187,0.00197229,19.39892909,Good
0.000470189,0.000503588,19.39892909,Fail
0.000470189,0.001335279,19.39892909,Pass
0.000524811,0.001335279,19.39892909,Pass
0.000909187,0.002397012,19.39892909,Good
0.000909187,0.002397012,19.39892909,Fail
0.000524811,0.001098684,19.39892909,Good
0.000524811,0.001098684,19.39892909,Pass
0.000524811,0.001098684,19.39892909,Good
0.000909187,0.00197229,19.39892909,Good
8.322398398,7.117766557,0.052625471,Good
6.680183174,7.117766557,0.052625471,Good
6.680183174,7.117766557,0.052625471,Pass
0.000524811,0.000156271,268.2135774,Excellent
0.000524811,0.001335279,5.217065074,Good
0.000729782,0.002397012,5.217065074,Pass
0.000729782,0.00197229,5.217065074,Pass
0.000909187,0.002397012,5.217065074,Pass
0.000377409,0.000743831,5.217065074,Pass
0.000470189,0.000503588,5.217065074,Pass
0.000421253,0.000612033,5.217065074,Pass
0.000421253,0.000743831,5.217065074,Fail
0.000470189,0.00090401,5.217065074,Fail
0.000470189,0.000743831,5.217065074,Fail
0.000524811,0.001335279,5.217065074,Good
0.000729782,0.002397012,5.217065074,Good
0.000470189,0.000743831,5.217065074,Good
0.000909187,0.002397012,5.217065074,Fail
0.000470189,0.001622824,5.217065074,Good
0.000470189,0.001335279,5.217065074,Excellent
0.000729782,0.002397012,5.217065074,Good
0.073765908,0.080215552,0.140915779,Good
0.221389157,0.14399806,193.1491865,Good
0.000338129,0.000612033,10.06009321,Good
0.000217852,0.000414358,10.06009321,Good
0.000217852,0.000414358,10.06009321,Pass
0.000217852,0.000414358,10.06009321,Good
0.000217852,0.000414358,10.06009321,Pass
0.000585778,7.16E-05,37.40705398,Good
12.91721128,10.51338213,0.019653159,Fail
12.91721128,10.51338213,0.019653159,Fail
12.91721128,8.65053754,0.019653159,Pass
12.91721128,8.65053754,0.019653159,Pass
0.002444689,0.00522959,26.93801751,Fail
0.002444689,0.00522959,26.93801751,Pass
0.002444689,0.00522959,26.93801751,Good
0.002728687,0.003540535,26.93801751,Pass
0.002728687,0.004302969,26.93801751,Excellent
0.002728687,0.004302969,26.93801751,Pass
0.002728687,0.004302969,26.93801751,Pass
0.002728687,0.00522959,26.93801751,Good
0.002728687,0.00522959,26.93801751,Good
0.00219025,0.00522959,26.93801751,Fail
0.001962292,0.00522959,26.93801751,Pass
0.001962292,0.00522959,26.93801751,Pass
0.001962292,0.00522959,26.93801751,Pass
1.600654212,1.495370817,0.019653159,Good
1.284805512,1.495370817,0.019653159,Fail
1.151084818,1.495370817,0.019653159,Fail
2.225808096,1.81739051,0.019653159,Fail
1.786601059,3.965022677,0.019653159,Good
1.994149218,1.81739051,0.019653159,Good
1.284805512,1.81739051,0.019653159,Fail
1.994149218,1.230409133,0.019653159,Good
1.434060443,1.495370817,0.019653159,Fail
2.225808096,1.012395465,0.019653159,Good
1.031281579,2.208755332,0.019653159,Fail
1.031281579,2.208755332,0.019653159,Good
1.434060443,1.495370817,0.019653159,Excellent
1.600654212,1.495370817,0.019653159,Excellent
1.994149218,1.012395465,0.019653159,Fail
0.923947288,1.230409133,0.019653159,Good
1.151084818,1.012395465,0.019653159,Fail
0.923947288,1.012395465,0.019653159,Fail
1.284805512,2.684398366,0.019653159,Good
1.994149218,1.230409133,0.019653159,Good
1.600654212,1.230409133,0.019653159,Fail
1.994149218,1.495370817,0.019653159,Good
2.225808096,1.495370817,0.019653159,Fail
1.151084818,1.495370817,0.019653159,Fail
2.225808096,1.230409133,0.019653159,Good
0.923947288,1.012395465,0.019653159,Fail
0.198347294,0.175007232,37.40705398,Excellent
0.247107775,0.175007232,37.40705398,Pass
0.247107775,0.175007232,37.40705398,Excellent
0.247107775,0.258496524,37.40705398,Excellent
0.221389157,0.175007232,37.40705398,Good
0.198347294,0.175007232,37.40705398,Fail
0.198347294,0.212694055,37.40705398,Fail
1.994149218,2.684398366,0.727610573,Excellent
27.87913023,5.856584117,3.756975634,Excellent
27.87913023,7.117766557,3.756975634,Pass
0.000377409,0.001098684,100.1652623,Good
0.000377409,0.00090401,100.1652623,Excellent
0.000377409,0.00090401,100.1652623,Pass
0.004727201,0.001622824,37.40705398,Fail
1.031281579,0.833011192,0.052625471,Excellent
0.923947288,0.685411649,0.052625471,Pass
0.741629616,0.563964967,0.052625471,Good
0.741629616,0.563964967,0.052625471,Excellent
1.284805512,0.685411649,0.052625471,Good
1.284805512,0.563964967,0.052625471,Good
1.284805512,0.563964967,0.052625471,Pass
0.827784194,0.685411649,0.052625471,Fail
1.031281579,0.833011192,0.052625471,Excellent
1.151084818,0.833011192,0.052625471,Fail
1.031281579,0.833011192,0.052625471,Good
1.284805512,0.833011192,0.052625471,Good
0.741629616,0.833011192,0.052625471,Excellent
0.741629616,0.833011192,0.052625471,Good
0.741629616,0.833011192,0.052625471,Excellent
0.827784194,0.833011192,0.052625471,Good
0.827784194,0.833011192,0.052625471,Good
0.923947288,0.685411649,0.052625471,Excellent
1.031281579,0.685411649,0.052625471,Excellent
1.031281579,0.685411649,0.052625471,Excellent
0.741629616,0.833011192,0.052625471,Excellent
0.741629616,0.685411649,0.052625471,Good
0.741629616,0.685411649,0.052625471,Good
1.151084818,0.685411649,0.052625471,Fail
1.151084818,0.685411649,0.052625471,Excellent
1.151084818,0.833011192,0.052625471,Excellent
1.151084818,0.685411649,0.052625471,Pass
1.151084818,0.685411649,0.052625471,Good
1.151084818,0.685411649,0.052625471,Pass
1.600654212,0.833011192,0.052625471,Excellent
3.095123009,4.818868004,0.014152869,Pass
3.095123009,4.818868004,0.014152869,Fail
3.095123009,4.818868004,0.014152869,Excellent
3.45468122,3.965022677,0.014152869,Good
0.10257603,0.044684871,3.756975634,Pass
0.114492214,0.036767251,3.756975634,Good
0.114492214,0.044684871,3.756975634,Fail
6.680183174,5.856584117,0.02729105,Excellent
6.680183174,7.117766557,0.02729105,Fail
6.680183174,7.117766557,0.02729105,Good
6.680183174,7.117766557,0.02729105,Good
8.322398398,7.117766557,0.02729105,Good
8.322398398,7.117766557,0.02729105,Fail
6.680183174,7.117766557,0.02729105,Fail
6.680183174,7.117766557,0.02729105,Fail
7.456215243,3.262468451,0.02729105,Good
6.680183174,5.856584117,0.02729105,Good
7.456215243,7.117766557,0.02729105,Good
0.017675221,0.016852477,72.13221311,Fail
0.019728538,0.011409458,0.007339538,Fail
0.027433745,0.044684871,517.1976103,Pass
0.014187462,0.020481563,517.1976103,Good
0.027433745,0.044684871,517.1976103,Fail
0.027433745,0.036767251,517.1976103,Good
0.012710852,0.020481563,517.1976103,Good
0.027433745,0.036767251,517.1976103,Pass
0.012710852,0.020481563,517.1976103,Fail
0.024578481,0.054307507,517.1976103,Fail
0.027433745,0.044684871,517.1976103,Fail
0.005276356,0.020481563,26.93801751,Excellent
0.005276356,0.020481563,26.93801751,Good
0.000729782,0.001098684,2.70551847,Pass
0.595287734,0.685411649,0.014152869,Pass
0.53333105,0.563964967,0.014152869,Excellent
0.005889307,0.013866421,13.96979008,Pass
0.006573463,0.013866421,13.96979008,Fail
0.005276356,0.016852477,13.96979008,Pass
0.006573463,0.013866421,13.96979008,Pass
0.000524811,7.16E-05,139.0929147,Good
0.000729782,0.001335279,26.93801751,Pass
7.26E-05,0.000156271,7.244595292,Good
7.26E-05,0.000128582,7.244595292,Good
0.066088459,0.080215552,3.756975634,Pass
0.073765908,0.080215552,3.756975634,Fail
0.066088459,0.066002323,3.756975634,Good
0.034177889,0.036767251,3.756975634,Fail
0.034177889,0.036767251,3.756975634,Good
0.030620704,0.024892152,3.756975634,Excellent
0.030620704,0.020481563,3.756975634,Excellent
0.030620704,0.024892152,3.756975634,Good
3.85600905,3.965022677,1.010384969,Pass
5.362017666,5.856584117,0.195680478,Good
5.362017666,5.856584117,0.195680478,Excellent
5.362017666,7.117766557,0.195680478,Fail
5.362017666,7.117766557,0.195680478,Pass
5.362017666,5.856584117,0.195680478,Excellent
5.362017666,7.117766557,0.195680478,Pass
4.803946644,2.684398366,0.195680478,Good
4.303958845,1.495370817,0.195680478,Good
3.45468122,3.262468451,0.195680478,Pass
3.45468122,3.262468451,0.195680478,Excellent
4.803946644,3.965022677,0.195680478,Pass
4.803946644,4.818868004,0.195680478,Excellent
4.803946644,3.965022677,0.195680478,Excellent
5.362017666,4.818868004,0.195680478,Pass
5.362017666,5.856584117,0.195680478,Pass
5.984919397,5.856584117,0.195680478,Excellent
3.85600905,3.262468451,0.195680478,Excellent
3.85600905,2.684398366,0.195680478,Good
2.48437862,1.81739051,0.195680478,Excellent
3.45468122,7.117766557,0.195680478,Excellent
4.303958845,7.117766557,0.195680478,Pass
5.362017666,5.856584117,0.195680478,Excellent
4.803946644,3.965022677,0.195680478,Excellent
4.303958845,1.230409133,0.195680478,Excellent
3.85600905,3.262468451,0.195680478,Excellent
3.45468122,4.818868004,0.195680478,Good
3.45468122,3.965022677,0.195680478,Excellent
3.85600905,5.856584117,0.195680478,Excellent
4.303958845,7.117766557,0.195680478,Excellent
4.303958845,7.117766557,0.195680478,Pass
4.303958845,7.117766557,0.195680478,Pass
5.362017666,7.117766557,0.195680478,Good
3.85600905,5.856584117,0.195680478,Good
5.984919397,7.117766557,0.195680478,Good
4.303958845,7.117766557,0.195680478,Pass
4.803946644,7.117766557,0.195680478,Excellent
4.803946644,7.117766557,0.195680478,Good
4.803946644,7.117766557,0.195680478,Good
3.85600905,5.856584117,0.195680478,Excellent
3.85600905,3.965022677,0.195680478,Pass
5.362017666,3.965022677,0.195680478,Good
5.362017666,3.262468451,0.195680478,Good
5.362017666,3.262468451,0.195680478,Excellent
5.362017666,3.262468451,0.195680478,Excellent
3.85600905,5.856584117,0.195680478,Excellent
3.85600905,5.856584117,0.195680478,Good
5.362017666,3.262468451,0.195680478,Good
5.362017666,3.262468451,0.195680478,Good
4.803946644,7.117766557,0.195680478,Good
2.772987095,3.965022677,0.195680478,Excellent
2.772987095,3.965022677,0.195680478,Good
2.772987095,3.965022677,0.195680478,Excellent
2.772987095,3.965022677,0.195680478,Pass
4.803946644,2.684398366,0.195680478,Pass
5.362017666,3.262468451,0.195680478,Pass
5.984919397,2.684398366,0.195680478,Excellent
5.362017666,7.117766557,0.195680478,Good
3.85600905,5.856584117,0.195680478,Good
3.85600905,3.965022677,0.195680478,Pass
4.803946644,3.965022677,0.195680478,Fail
3.45468122,1.495370817,0.195680478,Excellent
3.45468122,3.965022677,0.195680478,Pass
3.45468122,3.965022677,0.195680478,Excellent
3.85600905,3.965022677,0.195680478,Pass
3.45468122,3.262468451,0.195680478,Good
3.85600905,3.262468451,0.195680478,Pass
3.45468122,2.684398366,0.195680478,Pass
3.095123009,2.208755332,0.195680478,Good
5.362017666,7.117766557,0.195680478,Pass
3.095123009,1.81739051,0.195680478,Excellent
3.095123009,1.81739051,0.195680478,Pass
3.095123009,1.81739051,0.195680478,Pass
3.45468122,3.262468451,0.195680478,Good
3.095123009,1.81739051,0.195680478,Excellent
3.095123009,1.495370817,0.195680478,Excellent
3.095123009,1.495370817,0.195680478,Good
3.45468122,3.262468451,0.195680478,Excellent
3.85600905,1.230409133,0.195680478,Good
4.303958845,1.012395465,0.195680478,Good
3.45468122,1.495370817,0.195680478,Excellent
4.803946644,1.012395465,0.195680478,Good
3.85600905,1.230409133,0.195680478,Pass
3.45468122,1.81739051,0.195680478,Excellent
4.303958845,1.012395465,0.195680478,Pass
1.600654212,1.495370817,0.037897287,Excellent
2.225808096,1.81739051,0.037897287,Good
1.600654212,1.012395465,0.037897287,Excellent
2.225808096,1.81739051,0.037897287,Good
0.000470189,0.001098684,1.403055182,Pass
0.000729782,0.001335279,1.403055182,Pass
0.000729782,0.001335279,1.403055182,Pass
0.827784194,1.012395465,0.271728615,Pass
0.001962292,0.001335279,100.1652623,Pass
0.00219025,0.00197229,100.1652623,Fail
0.00219025,0.00197229,100.1652623,Excellent
0.00219025,0.00197229,100.1652623,Fail
0.00219025,0.002397012,100.1652623,Fail
0.001132696,0.002913195,100.1652623,Fail
0.001132696,0.002913195,100.1652623,Good
2.225808096,3.262468451,0.052625471,Good
1.786601059,3.262468451,0.052625471,Pass
1.786601059,3.262468451,0.052625471,Good
1.786601059,3.262468451,0.052625471,Pass
1.786601059,2.208755332,0.052625471,Pass
1.600654212,1.81739051,0.052625471,Good
