Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Quality_label
0.042092775,0.001142408,18.48761345,0.525887253,22.37788769,10.51338213,0.152058832,0.035407171,0.593081227,1.403055182,2
25.00695681,5.515527767,21.40057204,0.633268383,22.37788769,10.51338213,0.152058832,0.035407171,0.593081227,1.403055182,2
3.219865697,147.0720282,0.002870134,1.949023731,24.97751079,10.51338213,0.152058832,0.035407171,0.593081227,1.403055182,1
0.003595532,10.80377233,0.297887619,1.535620245,24.97751079,22.93717192,0.152058832,0.035407171,0.593081227,1.403055182,0
2.547071384,0.002112161,0.010455779,0.187349889,22.37788769,27.87656284,0.152058832,0.035407171,0.593081227,1.403055182,0
0.125687795,1.643793435,0.606875464,0.238170231,22.37788769,10.51338213,0.152058832,0.035407171,0.593081227,1.403055182,2
0.250984962,0.189449551,0.1951831,0.009418222,24.97751079,12.77737982,0.152058832,0.035407171,0.593081227,1.403055182,2
1.486007685,0.016712028,4.530276356,0.184932862,31.11782871,18.87298153,0.152058832,0.035407171,0.593081227,1.403055182,1
2.261491385,33.52139289,74.07295078,23.69708306,27.87913023,15.52891668,0.152058832,0.035407171,0.593081227,1.403055182,2
0.128975236,80.39301735,0.034425532,2.203396171,31.11782871,22.93717192,0.152058832,0.035407171,0.593081227,1.403055182,1
1.63721365,5.192442706,18.67546946,0.023095275,31.11782871,15.52891668,0.152058832,0.035407171,0.593081227,1.403055182,2
0.103239914,0.000468031,13.97610951,38.51041758,31.11782871,15.52891668,0.152058832,0.035407171,0.593081227,1.403055182,1
0.463637029,0.762688381,1.072431502,0.930097848,27.87913023,41.1754102,0.152058832,0.035407171,0.593081227,1.403055182,2
31.82470057,0.343514351,24.45875645,19.41077875,34.73276447,22.93717192,0.152058832,0.035407171,0.593081227,1.403055182,2
0.403646499,134.9891254,3.546159106,0.043189822,34.73276447,22.93717192,0.152058832,0.035407171,0.593081227,1.403055182,2
22.10544774,0.276975036,71.3502761,0.040780946,34.73276447,22.93717192,0.152058832,0.035407171,0.593081227,1.403055182,2
0.008784481,156.132508,0.023312464,0.194919884,34.73276447,22.93717192,0.152058832,0.035407171,0.593081227,1.403055182,2
12.96319854,0.005587777,0.778927454,0.005163594,31.11782871,27.87656284,0.152058832,0.035407171,0.593081227,1.403055182,0
0.057813006,5.378403193,4.989724657,0.231065341,31.11782871,27.87656284,0.152058832,0.035407171,0.593081227,1.403055182,2
546.7399543,19.40159643,10.25750971,3.207176351,31.11782871,33.87962382,0.152058832,0.035407171,0.593081227,1.403055182,1
132.6112783,0.292009613,1.597647558,0.00074822,27.87913023,12.77737982,0.152058832,0.035407171,0.593081227,1.403055182,0
0.428093356,2.018549134,27.4699866,0.024460672,43.27125407,33.87962382,0.152058832,0.035407171,0.593081227,1.403055182,0
3.560277165,691.6965561,0.002009966,0.323627329,24.97751079,33.87962382,0.152058832,0.035407171,0.593081227,1.403055182,0
1.252315458,0.003029942,10.51917596,173.8241763,34.73276447,22.93717192,0.152058832,0.035407171,0.593081227,1.403055182,2
1.209761985,0.013619708,1000.446879,0.00519487,24.97751079,15.52891668,0.152058832,0.035407171,0.593081227,1.403055182,1
2.787315998,0.003549773,0.06609281,54.78405681,38.7676447,41.1754102,0.152058832,0.035407171,0.593081227,1.403055182,1
0.23687869,0.116466868,1.968383537,4.068640114,38.7676447,33.87962382,0.152058832,0.035407171,0.593081227,1.403055182,1
0.222373784,57.86465277,0.996887705,1.470841691,27.87913023,15.52891668,0.152058832,0.035407171,0.593081227,1.403055182,1
0.29831546,0.013454461,0.007633009,2.548311292,1.151084818,0.030252537,0.600826895,17.8500214,0.051849508,0.003806212,1
21.40491148,0.000177986,0.115204114,2.047883034,0.00126428,0.002397012,2286.523413,0.035407171,0.593081227,10.06009321,3
0.011836453,32.1097851,1.732966693,506.4815324,0.00126428,0.002397012,2286.523413,0.035407171,0.593081227,10.06009321,1
221.3865861,3.767656854,222.3724405,0.088725033,0.00126428,0.002397012,2286.523413,0.035407171,0.593081227,10.06009321,3
0.533951902,5.946948072,0.326936336,2.064970099,0.00126428,0.00197229,2286.523413,0.035407171,0.593081227,10.06009321,2
2.423113876,0.009816165,0.106405522,0.588485193,0.00219025,0.00197229,2286.523413,0.035407171,0.593081227,10.06009321,1
11.13988267,1042.008333,0.078587546,31.63277814,9.289205427,7.117766557,2.374034794,14.6035953,0.593081227,0.377331664,2
0.205726229,0.009147931,0.01082775,38.10771592,8.322398398,7.117766557,2.374034794,14.6035953,0.593081227,0.377331664,2
0.894927081,0.062735136,85.49837447,0.003526602,8.322398398,5.856584117,2.374034794,14.6035953,0.593081227,0.377331664,2
6.029732596,0.782732492,0.000413237,43.82615186,9.289205427,7.117766557,2.374034794,14.6035953,0.593081227,0.377331664,2
21.63483831,6.10E-05,4.335953343,8.089476878,2.225808096,2.684398366,0.038483444,17.8500214,0.004532889,0.073077532,0
42.98975419,0.015635411,1.792259848,0.099240294,2.225808096,2.684398366,0.038483444,17.8500214,0.004532889,0.073077532,0
0.008174888,0.005007712,0.066868729,8.388675451,1.994149218,3.965022677,0.038483444,17.8500214,0.004532889,0.073077532,1
0.039857682,0.009252469,10.6930753,0.059990941,1.786601059,2.208755332,0.038483444,17.8500214,0.004532889,0.073077532,1
1.677263426,0.432720838,0.379485018,18.16232019,1.994149218,3.965022677,0.038483444,17.8500214,0.004532889,0.073077532,2
1.711051811,0.000678167,9.932355173,3.782799833,2.225808096,2.684398366,0.038483444,17.8500214,0.004532889,0.073077532,0
2668.273245,3.240179889,0.131594683,0.421650009,0.383536475,0.11848334,0.002464895,72.75978458,887.6112567,0.073077532,3
0.177859514,0.00479916,0.101941236,0.230375996,0.383536475,0.11848334,0.002464895,72.75978458,887.6112567,0.073077532,2
402.6803934,1.45939561,0.105222037,2.652448839,6.680183174,3.262468451,0.038483444,17.8500214,0.051849508,0.727610573,1
2.895431373,0.045470412,6424.171386,0.483516572,2.225808096,0.001335279,0.600826895,17.8500214,6.783966878,0.140915779,1
0.614645957,171.9040552,14.06597234,17.12459151,3.45468122,3.965022677,0.038483444,17.8500214,0.004532889,0.052625471,1
1.879717494,12.67866901,0.675277556,32.32393803,3.45468122,3.965022677,0.038483444,17.8500214,0.004532889,0.052625471,0
27.49310192,0.046136197,0.021073703,3.26960636,2.772987095,4.818868004,0.038483444,17.8500214,0.004532889,0.052625471,0
0.009718348,0.008543034,57.18412342,5.696345443,3.45468122,3.965022677,0.038483444,17.8500214,0.004532889,0.052625471,2
0.438531535,0.011698395,6.105200798,0.543967327,3.85600905,3.965022677,0.038483444,17.8500214,0.004532889,0.052625471,2
0.528619029,1.261761678,9.834720097,0.157472599,3.095123009,4.818868004,0.038483444,17.8500214,0.004532889,0.052625471,1
0.255153669,0.15190368,0.30219009,0.001410176,3.095123009,3.965022677,0.038483444,17.8500214,0.004532889,0.052625471,0
19.81762101,0.239717371,0.207553446,2.57504925,5.362017666,4.818868004,2.374034794,0.035407171,0.051849508,0.101477965,2
1.895196138,0.611321904,0.078311421,110.0078513,4.303958845,7.117766557,2.374034794,0.035407171,0.051849508,0.101477965,1
0.071699964,1.165680845,0.128973253,1.506352546,4.303958845,7.117766557,2.374034794,0.035407171,0.051849508,0.101477965,2
115.0500451,0.386284622,1.874121643,1.200562374,1.284805512,0.007724428,2.374034794,14.6035953,0.593081227,0.195680478,2
2366.863615,0.00331875,2.854764752,8.684878364,1.284805512,0.007724428,2.374034794,14.6035953,0.593081227,0.195680478,2
0.143526946,0.106818524,151.4459246,115.8655402,3.45468122,0.685411649,0.600826895,2.931083386,22.94396595,0.101477965,3
0.609442219,0.221487374,1.503071397,0.40183564,4.303958845,3.965022677,0.152058832,0.035407171,0.593081227,37.40705398,3
2.816237543,15.40809085,13.75270494,0.509484428,5.362017666,3.262468451,0.152058832,0.035407171,0.593081227,37.40705398,2
1.080376704,0.137030937,0.577971147,0.030026559,3.85600905,3.262468451,0.152058832,0.035407171,0.593081227,37.40705398,2
13.88794236,3455.900759,0.003573367,1.138066472,5.362017666,3.262468451,0.152058832,0.035407171,0.593081227,37.40705398,2
17.69516765,44.94593156,0.274043103,1.04367737,5.362017666,3.262468451,0.152058832,0.035407171,0.593081227,37.40705398,2
25.3953175,41.44971717,0.012068072,0.102904843,2.48437862,7.117766557,0.152058832,0.035407171,0.593081227,37.40705398,2
1.572173655,3396.840653,0.005500526,0.072935863,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,37.40705398,2
0.025231898,0.001007481,1.05293486,12.73570614,1.031281579,1.230409133,2.374034794,14.6035953,0.593081227,0.523975675,2
8.55390533,8.578187669,0.321077554,5.825551513,1.031281579,1.230409133,2.374034794,14.6035953,0.593081227,0.523975675,2
30.39086993,0.028796731,0.565383506,6.160105392,1.994149218,1.81739051,2.374034794,14.6035953,0.593081227,0.523975675,1
4.876651654,4.197660035,30.94949321,0.019829691,2.225808096,3.262468451,2.374034794,14.6035953,0.593081227,0.523975675,0
0.72232853,7.941073405,15.85485007,20.90030952,1.994149218,1.81739051,2.374034794,14.6035953,0.593081227,0.523975675,2
4.78179664,4.494126399,1.337571779,0.902362104,1.151084818,1.012395465,2.374034794,14.6035953,0.593081227,0.523975675,2
505.8746682,27.65810437,8.009199395,0.949687416,1.031281579,1.495370817,2.374034794,14.6035953,0.593081227,0.523975675,1
0.194717366,8.08E-06,0.011158116,53.32500217,1.151084818,1.230409133,2.374034794,14.6035953,0.593081227,0.523975675,2
0.177900405,0.036761705,0.33295549,0.008608362,1.031281579,1.230409133,2.374034794,14.6035953,0.593081227,0.523975675,2
4.003286502,0.081555473,0.002447287,276.5491728,1.031281579,1.495370817,2.374034794,14.6035953,0.593081227,0.523975675,2
0.014596362,0.024753425,0.293310675,0.100047426,3.45468122,3.262468451,2.374034794,14.6035953,0.593081227,1.403055182,0
0.639620623,0.157678772,0.295065112,28.53851351,2.48437862,2.684398366,2.374034794,14.6035953,0.593081227,1.403055182,0
0.001136187,4.817134091,0.303412575,1.977679078,2.772987095,5.856584117,2.374034794,14.6035953,0.593081227,1.403055182,0
0.005392578,2.972452766,1.267447813,15.33126012,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
0.340403981,0.01045741,0.015854228,2.524182307,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,0
8.465166223,2.071642181,0.544992201,9276.352102,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
64.79025093,93.23950583,0.00977346,0.511299008,9.289205427,8.65053754,2.374034794,14.6035953,0.593081227,0.377331664,2
0.826507187,145.4104008,5.610475262,8.906948139,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
1.743900169,0.067109289,0.119583891,1.356477713,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
0.179712319,0.154198085,0.278935966,95.00690659,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,0
0.005952264,0.022808264,24.78135962,29.89062266,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
0.034723316,0.356922776,0.00555291,0.018699816,9.289205427,8.65053754,2.374034794,14.6035953,0.593081227,0.377331664,2
0.027029996,8.084782452,0.004411972,8.915095344,9.289205427,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
3015.474592,0.127389917,0.023883754,0.014323984,8.322398398,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
0.841537877,103.5813299,1.63733955,413.0716928,8.322398398,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
60.57218418,4.623898454,2.598247002,0.7871709,8.322398398,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
2.744445691,308.0025433,31.97040917,3.002101068,6.680183174,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,1
24.97626885,0.000213958,0.562290264,1.474524719,6.680183174,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
0.056979249,0.584599068,0.008576327,1.071654154,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
0.424943155,3.875713801,155.3960392,0.002640959,6.680183174,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
0.000898797,0.235707811,1.030823768,0.12481188,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.377331664,2
0.910924134,0.000118787,1.506506332,424.1703195,3.45468122,0.563964967,0.600826895,2.931083386,22.94396595,1.948330493,2
0.231285328,58.6142168,0.106325112,0.205402421,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
0.790513088,0.166810206,0.032180257,2.891846699,14.41779441,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
0.482175193,4.778366999,0.288692645,0.002144565,17.96217649,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
9304.276901,2.791397798,0.774219747,0.172094451,8.322398398,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,1
2.039969285,7.727959648,16.96747154,0.000211841,17.96217649,27.87656284,0.152058832,0.035407171,0.593081227,3.756975634,2
77.14298003,0.547352345,0.213620657,0.011961527,11.57280667,12.77737982,0.152058832,0.035407171,0.593081227,3.756975634,2
0.008830696,0.030379253,0.109314357,0.946241815,10.36832573,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
0.027249793,870.5325065,0.001305961,0.418044578,10.36832573,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
19.02473612,0.001828568,0.304147408,0.229518622,7.456215243,12.77737982,0.152058832,0.035407171,0.593081227,3.756975634,2
1.346549755,764.9141034,4.019669529,0.039731878,9.289205427,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,0
0.038963219,70.74462724,0.624624317,0.087509069,9.289205427,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
8.903120567,1.086382565,1.044235161,0.077236422,8.322398398,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
14.59995673,30.05525425,8.707856695,7.370003695,8.322398398,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
0.646099251,0.104584932,6.625042452,0.811568299,7.456215243,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,0
0.48965351,19.88368751,291.7028873,0.043047785,7.456215243,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,1
4719.55505,2.091402772,0.018726324,2.340230994,11.57280667,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,0
17.49779655,0.103145712,10.38111388,0.025495108,10.36832573,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
0.057497438,0.03639656,0.026213827,0.344182646,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
0.452809671,3.991470319,134.9511192,24.47840983,20.0488296,8.65053754,0.152058832,0.035407171,0.593081227,3.756975634,2
5.050596359,0.697628745,764.7243832,2350.724944,20.0488296,8.65053754,0.152058832,0.035407171,0.593081227,3.756975634,2
0.470530769,0.771742236,0.020602555,14.70228974,12.91721128,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
0.396934059,0.349214667,0.009921753,16.47513024,10.36832573,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,3
0.104785359,364672.8707,0.177219033,335.9811533,20.0488296,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,1
10.76495503,0.387909895,0.00177335,154.4077679,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,0
0.424006154,0.189818642,47.05455153,0.194243592,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,3.756975634,2
0.477569299,13.28228529,1.378943546,2.526788018,16.09269921,33.87962382,0.152058832,0.035407171,0.593081227,3.756975634,1
56.94397448,0.40767146,0.280223004,0.075421637,9.289205427,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,1
5.185975275,0.260752549,0.069962946,1.310837502,7.456215243,12.77737982,0.152058832,0.035407171,0.593081227,3.756975634,0
106.6371283,0.026708778,1.690753132,2.148817587,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,1
4382.037248,0.840294752,0.000388929,44.53349271,16.09269921,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
1.591589699,5.555562576,0.019083794,0.757263331,11.57280667,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,2
23.05680255,0.453173064,0.005129916,120.7500063,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
5.730245746,0.646578418,0.278745404,0.069254806,6.680183174,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,3
659.0815146,4.755024702,53.21175714,0.00101378,6.680183174,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,2
166.8710917,0.000416145,3.535184452,0.020948628,6.680183174,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,1
500.0330682,34.38373914,38.05945645,0.39506122,10.36832573,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,3
0.048089086,10.04851149,5.771874829,141.191303,10.36832573,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,1
0.018247196,49.39058967,0.757326193,0.022878019,10.36832573,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
0.659062813,0.201908674,0.43581192,0.082964316,17.96217649,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
0.477029,6.459649405,3.107444228,4.584885247,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
0.567196774,1.104885317,0.021139577,4.776050129,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,3
0.503158224,0.341300702,583.2205666,41.01432517,11.57280667,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,2
0.004586282,0.430658115,2.547586435,0.082298941,7.456215243,12.77737982,0.152058832,0.035407171,0.593081227,3.756975634,2
3.725713536,57.81433664,8.066816051,10.53337454,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
41.80804255,1.951519852,2.526247647,1.730767876,11.57280667,12.77737982,0.152058832,0.035407171,0.593081227,3.756975634,2
0.423736882,0.00101611,0.00034382,1.580757194,14.41779441,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
73.06045393,84.76596137,159.0823,0.311395895,16.09269921,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,1
29.98567279,0.004597995,389.6469307,8.177524863,16.09269921,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,0
0.088138066,0.037316295,874.5215818,7.532270797,16.09269921,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,0
75417.16536,0.723453564,0.078769467,0.211736584,16.09269921,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,2
0.035132874,0.000896068,2.033380699,0.50469946,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,3.756975634,1
2.764996272,0.166326709,0.027678776,0.5669086,16.09269921,27.87656284,0.152058832,0.035407171,0.593081227,3.756975634,2
13.75678876,1466.38076,0.000831662,0.891788671,10.36832573,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,0
0.032845348,7.83E-06,31.15122669,0.106898841,10.36832573,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,2
2058.029599,47.72873374,10.84487934,0.029388163,11.57280667,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
1276.542833,4.959872578,0.100042992,0.030946636,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,3
0.00269975,34.18684057,0.057496684,47.79847176,12.91721128,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
0.037612151,110.8483581,0.579388352,2.787739749,20.0488296,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
0.56624106,1548.532145,0.033606582,1.231889041,20.0488296,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
0.060581162,0.008863629,1.910541333,0.026533789,20.0488296,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
3.972980731,0.051900003,0.096614704,0.187462845,7.456215243,8.65053754,0.152058832,0.035407171,0.593081227,3.756975634,2
3.210795435,1.10766034,439.735303,1.286678406,14.41779441,27.87656284,0.152058832,0.035407171,0.593081227,3.756975634,2
224.0053156,6.452448231,0.019726303,0.389684005,12.91721128,27.87656284,0.152058832,0.035407171,0.593081227,3.756975634,2
0.007028399,1.24611219,1.098090762,12.66473548,17.96217649,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
0.120484501,30.64017838,19.32227551,1.157022303,11.57280667,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,0
11.95560914,0.132934954,0.767641597,0.434188849,10.36832573,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
0.584772378,3.824405159,0.30090811,28.13799065,17.96217649,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,2
634.1697355,0.001454185,0.021970298,255.4476774,17.96217649,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,2
48.25036686,0.016832726,0.074747095,0.483060129,16.09269921,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,1
0.568896575,9.064581883,0.035147008,11.71033753,17.96217649,8.65053754,0.152058832,0.035407171,0.593081227,3.756975634,2
0.814669877,1769.315489,0.011045265,11.23489204,20.0488296,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
0.823830015,0.001824447,402.3365633,766.2758979,20.0488296,8.65053754,0.152058832,0.035407171,0.593081227,3.756975634,1
0.036487467,0.636159832,1.467524845,0.179625855,20.0488296,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
9.506120203,0.002073547,0.218830055,8.855166566,11.57280667,18.87298153,0.152058832,0.035407171,0.593081227,3.756975634,2
7.079164679,0.352988614,78.83735788,0.246485285,7.456215243,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
9.881109878,0.302286592,0.021591591,73.4423407,7.456215243,8.65053754,0.152058832,0.035407171,0.593081227,3.756975634,2
199.2470264,28.05456221,1.370094984,5.498672218,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,1
0.009508817,0.023137713,26.16909247,0.451976978,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
2.39769669,58738.2899,0.130476928,1.148544816,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
4.300903235,0.001735225,12.58332208,0.108504708,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,1
0.049360158,1.241156547,0.0061487,50.03503664,8.322398398,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
0.092208639,3.691740977,0.26714089,4.040778278,11.57280667,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
1.714704407,3.102703231,1.917754085,0.0659792,7.456215243,8.65053754,0.152058832,0.035407171,0.593081227,3.756975634,2
0.025725421,165.9549893,1.054287471,0.006273145,9.289205427,15.52891668,0.152058832,0.035407171,0.593081227,3.756975634,2
0.000197472,0.086661759,0.384557066,1.329391701,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
0.476863027,3.868733679,0.002352822,200.4995411,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,3
25.60996704,1.127593531,1741.675515,4.819241799,11.57280667,12.77737982,0.152058832,0.035407171,0.593081227,3.756975634,2
646.7029581,3.184937937,712.4937782,0.103346337,12.91721128,27.87656284,0.152058832,0.035407171,0.593081227,3.756975634,2
0.087326945,3.18212323,0.298077001,3.569141434,7.456215243,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,1
0.012191158,18.24310931,0.08677051,0.139374905,12.91721128,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
4.230807836,0.116005948,7.759243804,0.282044324,7.456215243,12.77737982,0.152058832,0.035407171,0.593081227,3.756975634,2
0.038134641,0.372992733,10.03356999,5.075392761,7.456215243,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
0.001215197,0.204542487,0.028441889,55.90249227,7.456215243,10.51338213,0.152058832,0.035407171,0.593081227,3.756975634,2
1.610863081,0.622046033,0.003987496,0.143277553,14.41779441,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
9.567074973,0.417687444,270.7858376,8.320105126,16.09269921,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
23.88736185,33.65608251,0.17972912,0.111499013,16.09269921,22.93717192,0.152058832,0.035407171,0.593081227,3.756975634,2
0.027256034,238.4389101,1.102054536,7.653918613,4.803946644,3.965022677,0.152058832,0.035407171,0.593081227,0.073077532,3
84.40500787,0.006913734,3.614990838,0.750581259,0.001132696,0.002913195,2286.523413,0.035407171,0.593081227,37.40705398,3
0.015002282,0.002562682,0.919581489,8.314017406,0.00219025,0.002397012,2286.523413,0.035407171,0.593081227,37.40705398,3
0.570091449,0.098364534,0.035769005,0.333289028,0.001962292,0.001622824,2286.523413,0.035407171,0.593081227,37.40705398,2
0.000132924,0.046490195,2.80063125,0.033750445,0.00126428,0.002397012,2286.523413,0.035407171,0.593081227,37.40705398,3
0.474617406,145.387076,120.9881365,0.53672975,0.001132696,0.002913195,2286.523413,0.035407171,0.593081227,37.40705398,2
76.11725494,0.941534452,0.079998149,0.416969443,0.001962292,0.001622824,2286.523413,0.035407171,0.593081227,37.40705398,1
257.7680141,126.0052321,0.236501428,3.583520152,0.001962292,0.001622824,2286.523413,0.035407171,0.593081227,37.40705398,1
0.964133139,1.714405052,0.259261812,0.038430972,0.001962292,0.00197229,2286.523413,0.035407171,0.593081227,37.40705398,1
0.041471633,24.59352656,0.18909741,0.277871516,0.00219025,0.00197229,2286.523413,0.035407171,0.593081227,37.40705398,1
0.508508017,0.032141335,3.651412195,3.149005078,0.827784194,0.685411649,0.038483444,17.8500214,0.593081227,0.073077532,1
33.55146785,16442.99166,0.214144947,1.000269004,0.741629616,0.464037172,0.038483444,17.8500214,0.593081227,0.073077532,1
0.004310538,0.452193536,1.290902164,0.11113387,7.456215243,5.856584117,0.152058832,6.542503769,0.051849508,0.377331664,2
3.262671933,0.609485074,0.02477111,0.367408842,1.600654212,1.81739051,0.152058832,2.931083386,77.59848817,0.140915779,0
34.67087066,0.043021434,0.727713161,0.299990318,1.600654212,1.495370817,0.152058832,2.931083386,77.59848817,0.140915779,0
0.001917993,0.57195853,11.21852744,52.52297988,1.434060443,1.81739051,0.152058832,2.931083386,77.59848817,0.140915779,1
2.444105394,6991.382698,0.505023394,0.664829879,1.434060443,1.81739051,0.152058832,2.931083386,77.59848817,0.140915779,1
0.095160312,214.9600344,0.120282857,1.380296162,0.923947288,1.81739051,0.152058832,2.931083386,77.59848817,0.140915779,1
91.03553287,4.231323201,0.747782794,1.835114974,1.284805512,1.230409133,0.600826895,17.8500214,2.005852288,0.727610573,2
52.32900729,0.955937313,11.8322579,85.34445196,0.042579971,0.044684871,146.453658,0.035407171,0.593081227,193.1491865,2
1.587090516,0.041480922,103.5063622,0.002542964,4.803946644,4.818868004,0.038483444,17.8500214,0.051849508,0.523975675,3
9.81165856,0.00111183,0.002665591,0.018917285,6.680183174,10.51338213,2.374034794,14.6035953,0.593081227,0.140915779,0
0.000219865,30.41297561,0.007279313,17.8103905,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.140915779,3
0.042512476,1366.754061,0.001560117,0.078810821,8.322398398,10.51338213,2.374034794,14.6035953,0.593081227,0.140915779,2
6.169396223,18.0135842,0.032087716,0.029547785,8.322398398,8.65053754,2.374034794,14.6035953,0.593081227,0.140915779,2
0.261276656,7.480071981,37.38240816,0.241957508,9.289205427,8.65053754,2.374034794,14.6035953,0.593081227,0.140915779,2
16.12010744,11.80260482,1.272323623,81.90070043,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.140915779,0
0.121592981,17254.56616,96.12554389,0.276392722,7.456215243,10.51338213,2.374034794,14.6035953,0.593081227,0.140915779,0
